r	z	br	bz
115.0000	-310.0000	0.0700	-0.1837
115.0000	-305.0000	0.0791	-0.1885
115.0000	-300.0000	0.0881	-0.1933
115.0000	-295.0000	0.0979	-0.1991
115.0000	-290.0000	0.1076	-0.2049
115.0000	-285.0000	0.1183	-0.2119
115.0000	-280.0000	0.1291	-0.2188
115.0000	-275.0000	0.1409	-0.2270
115.0000	-270.0000	0.1528	-0.2351
115.0000	-265.0000	0.1661	-0.2446
115.0000	-260.0000	0.1793	-0.2541
115.0000	-255.0000	0.1944	-0.2643
115.0000	-250.0000	0.2094	-0.2744
115.0000	-245.0000	0.2263	-0.2877
115.0000	-240.0000	0.2441	-0.3012
115.0000	-235.0000	0.2628	-0.3149
115.0000	-230.0000	0.2837	-0.3302
115.0000	-225.0000	0.3059	-0.3463
115.0000	-220.0000	0.3294	-0.3634
115.0000	-215.0000	0.3560	-0.3824
115.0000	-210.0000	0.3844	-0.4028
115.0000	-205.0000	0.4146	-0.4243
115.0000	-200.0000	0.4492	-0.4489
115.0000	-195.0000	0.4863	-0.4755
115.0000	-190.0000	0.5260	-0.5040
115.0000	-185.0000	0.5719	-0.5377
115.0000	-180.0000	0.6213	-0.5708
115.0000	-175.0000	0.6743	-0.6032
115.0000	-170.0000	0.7340	-0.6609
115.0000	-165.0000	0.7995	-0.7159
115.0000	-160.0000	0.8710	-0.7802
115.0000	-155.0000	0.9486	-0.8560
115.0000	-150.0000	1.0323	-0.9328
115.0000	-145.0000	1.1218	-1.0446
115.0000	-140.0000	1.2139	-1.1699
115.0000	-135.0000	1.3050	-1.3210
115.0000	-130.0000	1.3875	-1.5028
115.0000	-125.0000	1.4477	-1.7163
115.0000	-120.0000	1.4685	-1.9522
115.0000	-115.0000	1.4413	-2.1876
115.0000	-110.0000	1.3751	-2.3997
115.0000	-105.0000	1.2872	-2.5793
115.0000	-100.0000	1.1916	-2.7354
115.0000	-95.0000	1.0979	-2.8441
115.0000	-90.0000	1.0042	-2.9527
115.0000	-85.0000	0.9203	-3.0330
115.0000	-80.0000	0.8364	-3.1133
115.0000	-75.0000	0.7630	-3.1726
115.0000	-70.0000	0.6897	-3.2318
115.0000	-65.0000	0.6255	-3.2765
115.0000	-60.0000	0.5612	-3.3211
115.0000	-55.0000	0.5044	-3.3550
115.0000	-50.0000	0.4475	-3.3889
115.0000	-45.0000	0.3964	-3.4144
115.0000	-40.0000	0.3453	-3.4399
115.0000	-35.0000	0.2986	-3.4586
115.0000	-30.0000	0.2518	-3.4772
115.0000	-25.0000	0.2082	-3.4899
115.0000	-20.0000	0.1645	-3.5026
115.0000	-15.0000	0.1229	-3.5101
115.0000	-10.0000	0.0813	-3.5175
115.0000	-5.0000	0.0406	-3.5199
115.0000	0.0000	0.0000	-3.5224
115.0000	5.0000	-0.0406	-3.5199
115.0000	10.0000	-0.0813	-3.5175
115.0000	15.0000	-0.1229	-3.5101
115.0000	20.0000	-0.1645	-3.5026
115.0000	25.0000	-0.2082	-3.4899
115.0000	30.0000	-0.2518	-3.4772
115.0000	35.0000	-0.2986	-3.4586
115.0000	40.0000	-0.3453	-3.4399
115.0000	45.0000	-0.3964	-3.4144
115.0000	50.0000	-0.4475	-3.3889
115.0000	55.0000	-0.5044	-3.3550
115.0000	60.0000	-0.5612	-3.3211
115.0000	65.0000	-0.6255	-3.2765
115.0000	70.0000	-0.6897	-3.2318
115.0000	75.0000	-0.7630	-3.1726
115.0000	80.0000	-0.8364	-3.1133
115.0000	85.0000	-0.9203	-3.0330
115.0000	90.0000	-1.0042	-2.9527
115.0000	95.0000	-1.0979	-2.8441
115.0000	100.0000	-1.1916	-2.7354
115.0000	105.0000	-1.2872	-2.5793
115.0000	110.0000	-1.3751	-2.3997
115.0000	115.0000	-1.4413	-2.1876
115.0000	120.0000	-1.4685	-1.9522
115.0000	125.0000	-1.4477	-1.7163
115.0000	130.0000	-1.3875	-1.5028
115.0000	135.0000	-1.3050	-1.3210
115.0000	140.0000	-1.2139	-1.1699
115.0000	145.0000	-1.1218	-1.0446
115.0000	150.0000	-1.0323	-0.9328
115.0000	155.0000	-0.9486	-0.8560
115.0000	160.0000	-0.8710	-0.7802
115.0000	165.0000	-0.7995	-0.7159
115.0000	170.0000	-0.7340	-0.6609
115.0000	175.0000	-0.6743	-0.6032
115.0000	180.0000	-0.6213	-0.5708
115.0000	185.0000	-0.5719	-0.5377
115.0000	190.0000	-0.5260	-0.5040
115.0000	195.0000	-0.4863	-0.4755
115.0000	200.0000	-0.4492	-0.4489
115.0000	205.0000	-0.4146	-0.4243
115.0000	210.0000	-0.3844	-0.4028
115.0000	215.0000	-0.3560	-0.3824
115.0000	220.0000	-0.3294	-0.3634
115.0000	225.0000	-0.3059	-0.3463
115.0000	230.0000	-0.2837	-0.3302
115.0000	235.0000	-0.2628	-0.3149
115.0000	240.0000	-0.2441	-0.3012
115.0000	245.0000	-0.2263	-0.2877
115.0000	250.0000	-0.2094	-0.2744
115.0000	255.0000	-0.1944	-0.2643
115.0000	260.0000	-0.1793	-0.2541
115.0000	265.0000	-0.1661	-0.2446
115.0000	270.0000	-0.1528	-0.2351
115.0000	275.0000	-0.1409	-0.2270
115.0000	280.0000	-0.1291	-0.2188
115.0000	285.0000	-0.1183	-0.2119
115.0000	290.0000	-0.1076	-0.2049
115.0000	295.0000	-0.0979	-0.1991
115.0000	300.0000	-0.0881	-0.1933
115.0000	305.0000	-0.0791	-0.1885
115.0000	310.0000	-0.0700	-0.1837
115.0000	315.0000	-0.0616	-0.1799
115.0000	320.0000	-0.0531	-0.1761
115.0000	325.0000	-0.0451	-0.1732
115.0000	330.0000	-0.0371	-0.1703
115.0000	335.0000	-0.0293	-0.1682
115.0000	340.0000	-0.0215	-0.1662
120.0000	-345.0000	0.0144	-0.1577
120.0000	-340.0000	0.0221	-0.1585
120.0000	-335.0000	0.0300	-0.1604
120.0000	-330.0000	0.0378	-0.1623
120.0000	-325.0000	0.0460	-0.1651
120.0000	-320.0000	0.0541	-0.1678
120.0000	-315.0000	0.0626	-0.1714
120.0000	-310.0000	0.0712	-0.1749
120.0000	-305.0000	0.0803	-0.1794
120.0000	-300.0000	0.0894	-0.1839
120.0000	-295.0000	0.0993	-0.1893
120.0000	-290.0000	0.1091	-0.1947
120.0000	-285.0000	0.1199	-0.2011
120.0000	-280.0000	0.1307	-0.2075
120.0000	-275.0000	0.1427	-0.2150
120.0000	-270.0000	0.1546	-0.2225
120.0000	-265.0000	0.1680	-0.2312
120.0000	-260.0000	0.1814	-0.2399
120.0000	-255.0000	0.1965	-0.2492
120.0000	-250.0000	0.2116	-0.2584
120.0000	-245.0000	0.2285	-0.2705
120.0000	-240.0000	0.2464	-0.2827
120.0000	-235.0000	0.2652	-0.2950
120.0000	-230.0000	0.2862	-0.3087
120.0000	-225.0000	0.3086	-0.3231
120.0000	-220.0000	0.3322	-0.3382
120.0000	-215.0000	0.3590	-0.3550
120.0000	-210.0000	0.3876	-0.3728
120.0000	-205.0000	0.4181	-0.3917
120.0000	-200.0000	0.4532	-0.4130
120.0000	-195.0000	0.4911	-0.4360
120.0000	-190.0000	0.5317	-0.4606
120.0000	-185.0000	0.5791	-0.4896
120.0000	-180.0000	0.6305	-0.5180
120.0000	-175.0000	0.6860	-0.5460
120.0000	-170.0000	0.7494	-0.5961
120.0000	-165.0000	0.8199	-0.6445
120.0000	-160.0000	0.8980	-0.7020
120.0000	-155.0000	0.9842	-0.7707
120.0000	-150.0000	1.0794	-0.8413
120.0000	-145.0000	1.1841	-0.9456
120.0000	-140.0000	1.2963	-1.0666
120.0000	-135.0000	1.4148	-1.2183
120.0000	-130.0000	1.5328	-1.4121
120.0000	-125.0000	1.6303	-1.6599
120.0000	-120.0000	1.6691	-1.9556
120.0000	-115.0000	1.6230	-2.2506
120.0000	-110.0000	1.5186	-2.4964
120.0000	-105.0000	1.3949	-2.6870
120.0000	-100.0000	1.2718	-2.8430
120.0000	-95.0000	1.1612	-2.9453
120.0000	-90.0000	1.0505	-3.0476
120.0000	-85.0000	0.9576	-3.1212
120.0000	-80.0000	0.8647	-3.1949
120.0000	-75.0000	0.7863	-3.2485
120.0000	-70.0000	0.7079	-3.3021
120.0000	-65.0000	0.6406	-3.3423
120.0000	-60.0000	0.5733	-3.3826
120.0000	-55.0000	0.5145	-3.4130
120.0000	-50.0000	0.4557	-3.4434
120.0000	-45.0000	0.4033	-3.4663
120.0000	-40.0000	0.3509	-3.4892
120.0000	-35.0000	0.3032	-3.5059
120.0000	-30.0000	0.2555	-3.5226
120.0000	-25.0000	0.2112	-3.5340
120.0000	-20.0000	0.1668	-3.5455
120.0000	-15.0000	0.1246	-3.5521
120.0000	-10.0000	0.0824	-3.5588
120.0000	-5.0000	0.0412	-3.5610
120.0000	0.0000	0.0000	-3.5631
120.0000	5.0000	-0.0412	-3.5610
120.0000	10.0000	-0.0824	-3.5588
120.0000	15.0000	-0.1246	-3.5521
120.0000	20.0000	-0.1668	-3.5455
120.0000	25.0000	-0.2112	-3.5340
120.0000	30.0000	-0.2555	-3.5226
120.0000	35.0000	-0.3032	-3.5059
120.0000	40.0000	-0.3509	-3.4892
120.0000	45.0000	-0.4033	-3.4663
120.0000	50.0000	-0.4557	-3.4434
120.0000	55.0000	-0.5145	-3.4130
120.0000	60.0000	-0.5733	-3.3826
120.0000	65.0000	-0.6406	-3.3423
120.0000	70.0000	-0.7079	-3.3021
120.0000	75.0000	-0.7863	-3.2485
120.0000	80.0000	-0.8647	-3.1949
120.0000	85.0000	-0.9576	-3.1212
120.0000	90.0000	-1.0505	-3.0476
120.0000	95.0000	-1.1612	-2.9453
120.0000	100.0000	-1.2718	-2.8430
120.0000	105.0000	-1.3949	-2.6870
120.0000	110.0000	-1.5186	-2.4964
120.0000	115.0000	-1.6230	-2.2506
120.0000	120.0000	-1.6691	-1.9556
120.0000	125.0000	-1.6303	-1.6599
120.0000	130.0000	-1.5328	-1.4121
120.0000	135.0000	-1.4148	-1.2183
120.0000	140.0000	-1.2963	-1.0666
120.0000	145.0000	-1.1841	-0.9456
120.0000	150.0000	-1.0794	-0.8413
120.0000	155.0000	-0.9842	-0.7707
120.0000	160.0000	-0.8980	-0.7020
120.0000	165.0000	-0.8199	-0.6445
120.0000	170.0000	-0.7494	-0.5961
120.0000	175.0000	-0.6860	-0.5460
120.0000	180.0000	-0.6305	-0.5180
120.0000	185.0000	-0.5791	-0.4896
120.0000	190.0000	-0.5317	-0.4606
120.0000	195.0000	-0.4911	-0.4360
120.0000	200.0000	-0.4532	-0.4130
120.0000	205.0000	-0.4181	-0.3917
120.0000	210.0000	-0.3876	-0.3728
120.0000	215.0000	-0.3590	-0.3550
120.0000	220.0000	-0.3322	-0.3382
120.0000	225.0000	-0.3086	-0.3231
120.0000	230.0000	-0.2862	-0.3087
120.0000	235.0000	-0.2652	-0.2950
120.0000	240.0000	-0.2464	-0.2827
120.0000	245.0000	-0.2285	-0.2705
120.0000	250.0000	-0.2116	-0.2584
120.0000	255.0000	-0.1965	-0.2492
120.0000	260.0000	-0.1814	-0.2399
120.0000	265.0000	-0.1680	-0.2312
120.0000	270.0000	-0.1546	-0.2225
120.0000	275.0000	-0.1427	-0.2150
120.0000	280.0000	-0.1307	-0.2075
120.0000	285.0000	-0.1199	-0.2011
120.0000	290.0000	-0.1091	-0.1947
120.0000	295.0000	-0.0993	-0.1893
120.0000	300.0000	-0.0894	-0.1839
120.0000	305.0000	-0.0803	-0.1794
120.0000	310.0000	-0.0712	-0.1749
120.0000	315.0000	-0.0626	-0.1714
120.0000	320.0000	-0.0541	-0.1678
120.0000	325.0000	-0.0460	-0.1651
120.0000	330.0000	-0.0378	-0.1623
120.0000	335.0000	-0.0300	-0.1604
120.0000	340.0000	-0.0221	-0.1585
125.0000	-345.0000	0.0150	-0.1499
125.0000	-340.0000	0.0227	-0.1507
125.0000	-335.0000	0.0306	-0.1525
125.0000	-330.0000	0.0385	-0.1543
125.0000	-325.0000	0.0467	-0.1569
125.0000	-320.0000	0.0549	-0.1594
125.0000	-315.0000	0.0635	-0.1628
125.0000	-310.0000	0.0721	-0.1661
125.0000	-305.0000	0.0813	-0.1702
125.0000	-300.0000	0.0904	-0.1743
125.0000	-295.0000	0.1004	-0.1793
125.0000	-290.0000	0.1103	-0.1843
125.0000	-285.0000	0.1211	-0.1902
125.0000	-280.0000	0.1320	-0.1961
125.0000	-275.0000	0.1440	-0.2029
125.0000	-270.0000	0.1560	-0.2098
125.0000	-265.0000	0.1694	-0.2177
125.0000	-260.0000	0.1828	-0.2256
125.0000	-255.0000	0.1979	-0.2340
125.0000	-250.0000	0.2130	-0.2424
125.0000	-245.0000	0.2300	-0.2532
125.0000	-240.0000	0.2478	-0.2641
125.0000	-235.0000	0.2666	-0.2751
125.0000	-230.0000	0.2876	-0.2872
125.0000	-225.0000	0.3099	-0.2998
125.0000	-220.0000	0.3334	-0.3130
125.0000	-215.0000	0.3602	-0.3275
125.0000	-210.0000	0.3888	-0.3427
125.0000	-205.0000	0.4194	-0.3588
125.0000	-200.0000	0.4546	-0.3767
125.0000	-195.0000	0.4927	-0.3958
125.0000	-190.0000	0.5338	-0.4162
125.0000	-185.0000	0.5820	-0.4399
125.0000	-180.0000	0.6348	-0.4633
125.0000	-175.0000	0.6922	-0.4862
125.0000	-170.0000	0.7586	-0.5275
125.0000	-165.0000	0.8334	-0.5678
125.0000	-160.0000	0.9175	-0.6165
125.0000	-155.0000	1.0118	-0.6760
125.0000	-150.0000	1.1179	-0.7377
125.0000	-145.0000	1.2375	-0.8296
125.0000	-140.0000	1.3707	-0.9392
125.0000	-135.0000	1.5216	-1.0806
125.0000	-130.0000	1.6907	-1.2731
125.0000	-125.0000	1.8627	-1.5542
125.0000	-120.0000	1.9534	-1.9596
125.0000	-115.0000	1.8539	-2.3640
125.0000	-110.0000	1.6739	-2.6421
125.0000	-105.0000	1.4983	-2.8301
125.0000	-100.0000	1.3429	-2.9744
125.0000	-95.0000	1.2153	-3.0641
125.0000	-90.0000	1.0877	-3.1538
125.0000	-85.0000	0.9870	-3.2181
125.0000	-80.0000	0.8862	-3.2823
125.0000	-75.0000	0.8036	-3.3291
125.0000	-70.0000	0.7210	-3.3759
125.0000	-65.0000	0.6514	-3.4110
125.0000	-60.0000	0.5817	-3.4461
125.0000	-55.0000	0.5214	-3.4727
125.0000	-50.0000	0.4612	-3.4993
125.0000	-45.0000	0.4078	-3.5194
125.0000	-40.0000	0.3545	-3.5394
125.0000	-35.0000	0.3062	-3.5541
125.0000	-30.0000	0.2578	-3.5687
125.0000	-25.0000	0.2130	-3.5788
125.0000	-20.0000	0.1682	-3.5888
125.0000	-15.0000	0.1256	-3.5947
125.0000	-10.0000	0.0830	-3.6005
125.0000	-5.0000	0.0415	-3.6024
125.0000	0.0000	0.0000	-3.6044
125.0000	5.0000	-0.0415	-3.6024
125.0000	10.0000	-0.0830	-3.6005
125.0000	15.0000	-0.1256	-3.5947
125.0000	20.0000	-0.1682	-3.5888
125.0000	25.0000	-0.2130	-3.5788
125.0000	30.0000	-0.2578	-3.5687
125.0000	35.0000	-0.3062	-3.5541
125.0000	40.0000	-0.3545	-3.5394
125.0000	45.0000	-0.4078	-3.5194
125.0000	50.0000	-0.4612	-3.4993
125.0000	55.0000	-0.5214	-3.4727
125.0000	60.0000	-0.5817	-3.4461
125.0000	65.0000	-0.6514	-3.4110
125.0000	70.0000	-0.7210	-3.3759
125.0000	75.0000	-0.8036	-3.3291
125.0000	80.0000	-0.8862	-3.2823
125.0000	85.0000	-0.9870	-3.2181
125.0000	90.0000	-1.0877	-3.1538
125.0000	95.0000	-1.2153	-3.0641
125.0000	100.0000	-1.3429	-2.9744
125.0000	105.0000	-1.4983	-2.8301
125.0000	110.0000	-1.6739	-2.6421
125.0000	115.0000	-1.8539	-2.3640
125.0000	120.0000	-1.9534	-1.9596
125.0000	125.0000	-1.8627	-1.5542
125.0000	130.0000	-1.6907	-1.2731
125.0000	135.0000	-1.5216	-1.0806
125.0000	140.0000	-1.3707	-0.9392
125.0000	145.0000	-1.2375	-0.8296
125.0000	150.0000	-1.1179	-0.7377
125.0000	155.0000	-1.0118	-0.6760
125.0000	160.0000	-0.9175	-0.6165
125.0000	165.0000	-0.8334	-0.5678
125.0000	170.0000	-0.7586	-0.5275
125.0000	175.0000	-0.6922	-0.4862
125.0000	180.0000	-0.6348	-0.4633
125.0000	185.0000	-0.5820	-0.4399
125.0000	190.0000	-0.5338	-0.4162
125.0000	195.0000	-0.4927	-0.3958
125.0000	200.0000	-0.4546	-0.3767
125.0000	205.0000	-0.4194	-0.3588
125.0000	210.0000	-0.3888	-0.3427
125.0000	215.0000	-0.3602	-0.3275
125.0000	220.0000	-0.3334	-0.3130
125.0000	225.0000	-0.3099	-0.2998
125.0000	230.0000	-0.2876	-0.2872
125.0000	235.0000	-0.2666	-0.2751
125.0000	240.0000	-0.2478	-0.2641
125.0000	245.0000	-0.2300	-0.2532
125.0000	250.0000	-0.2130	-0.2424
125.0000	255.0000	-0.1979	-0.2340
125.0000	260.0000	-0.1828	-0.2256
125.0000	265.0000	-0.1694	-0.2177
125.0000	270.0000	-0.1560	-0.2098
125.0000	275.0000	-0.1440	-0.2029
125.0000	280.0000	-0.1320	-0.1961
125.0000	285.0000	-0.1211	-0.1902
125.0000	290.0000	-0.1103	-0.1843
125.0000	295.0000	-0.1004	-0.1793
125.0000	300.0000	-0.0904	-0.1743
125.0000	305.0000	-0.0813	-0.1702
125.0000	310.0000	-0.0721	-0.1661
125.0000	315.0000	-0.0635	-0.1628
125.0000	320.0000	-0.0549	-0.1594
125.0000	325.0000	-0.0467	-0.1569
125.0000	330.0000	-0.0385	-0.1543
125.0000	335.0000	-0.0306	-0.1525
125.0000	340.0000	-0.0227	-0.1507
130.0000	-345.0000	0.0155	-0.1421
130.0000	-340.0000	0.0233	-0.1428
130.0000	-335.0000	0.0312	-0.1445
130.0000	-330.0000	0.0391	-0.1463
130.0000	-325.0000	0.0473	-0.1487
130.0000	-320.0000	0.0555	-0.1510
130.0000	-315.0000	0.0641	-0.1541
130.0000	-310.0000	0.0728	-0.1572
130.0000	-305.0000	0.0820	-0.1610
130.0000	-300.0000	0.0912	-0.1648
130.0000	-295.0000	0.1011	-0.1693
130.0000	-290.0000	0.1111	-0.1739
130.0000	-285.0000	0.1220	-0.1793
130.0000	-280.0000	0.1328	-0.1846
130.0000	-275.0000	0.1448	-0.1909
130.0000	-270.0000	0.1568	-0.1971
130.0000	-265.0000	0.1702	-0.2043
130.0000	-260.0000	0.1836	-0.2114
130.0000	-255.0000	0.1986	-0.2189
130.0000	-250.0000	0.2137	-0.2264
130.0000	-245.0000	0.2305	-0.2360
130.0000	-240.0000	0.2482	-0.2456
130.0000	-235.0000	0.2668	-0.2553
130.0000	-230.0000	0.2876	-0.2658
130.0000	-225.0000	0.3097	-0.2766
130.0000	-220.0000	0.3330	-0.2879
130.0000	-215.0000	0.3594	-0.3001
130.0000	-210.0000	0.3878	-0.3128
130.0000	-205.0000	0.4180	-0.3260
130.0000	-200.0000	0.4529	-0.3403
130.0000	-195.0000	0.4908	-0.3555
130.0000	-190.0000	0.5316	-0.3714
130.0000	-185.0000	0.5800	-0.3895
130.0000	-180.0000	0.6332	-0.4072
130.0000	-175.0000	0.6914	-0.4245
130.0000	-170.0000	0.7597	-0.4554
130.0000	-165.0000	0.8377	-0.4862
130.0000	-160.0000	0.9266	-0.5241
130.0000	-155.0000	1.0278	-0.5718
130.0000	-150.0000	1.1432	-0.6222
130.0000	-145.0000	1.2746	-0.6966
130.0000	-140.0000	1.4247	-0.7860
130.0000	-135.0000	1.6040	-0.8991
130.0000	-130.0000	1.8298	-1.0532
130.0000	-125.0000	2.1328	-1.3002
130.0000	-120.0000	2.5051	-1.8595
130.0000	-115.0000	2.1218	-2.4174
130.0000	-110.0000	1.8090	-2.6600
130.0000	-105.0000	1.5754	-2.8074
130.0000	-100.0000	1.3914	-2.9213
130.0000	-95.0000	1.2510	-2.9908
130.0000	-90.0000	1.1106	-3.0602
130.0000	-85.0000	1.0044	-3.1125
130.0000	-80.0000	0.8982	-3.1648
130.0000	-75.0000	0.8129	-3.2036
130.0000	-70.0000	0.7276	-3.2423
130.0000	-65.0000	0.6564	-3.2717
130.0000	-60.0000	0.5853	-3.3012
130.0000	-55.0000	0.5243	-3.3236
130.0000	-50.0000	0.4632	-3.3461
130.0000	-45.0000	0.4094	-3.3631
130.0000	-40.0000	0.3556	-3.3802
130.0000	-35.0000	0.3070	-3.3927
130.0000	-30.0000	0.2585	-3.4052
130.0000	-25.0000	0.2135	-3.4138
130.0000	-20.0000	0.1685	-3.4224
130.0000	-15.0000	0.1258	-3.4274
130.0000	-10.0000	0.0832	-3.4324
130.0000	-5.0000	0.0416	-3.4341
130.0000	0.0000	0.0000	-3.4358
130.0000	5.0000	-0.0416	-3.4341
130.0000	10.0000	-0.0832	-3.4324
130.0000	15.0000	-0.1258	-3.4274
130.0000	20.0000	-0.1685	-3.4224
130.0000	25.0000	-0.2135	-3.4138
130.0000	30.0000	-0.2585	-3.4052
130.0000	35.0000	-0.3070	-3.3927
130.0000	40.0000	-0.3556	-3.3802
130.0000	45.0000	-0.4094	-3.3631
130.0000	50.0000	-0.4632	-3.3461
130.0000	55.0000	-0.5243	-3.3236
130.0000	60.0000	-0.5853	-3.3012
130.0000	65.0000	-0.6564	-3.2717
130.0000	70.0000	-0.7276	-3.2423
130.0000	75.0000	-0.8129	-3.2036
130.0000	80.0000	-0.8982	-3.1648
130.0000	85.0000	-1.0044	-3.1125
130.0000	90.0000	-1.1106	-3.0602
130.0000	95.0000	-1.2510	-2.9908
130.0000	100.0000	-1.3914	-2.9213
130.0000	105.0000	-1.5754	-2.8074
130.0000	110.0000	-1.8090	-2.6600
130.0000	115.0000	-2.1218	-2.4174
130.0000	120.0000	-2.5051	-1.8595
130.0000	125.0000	-2.1328	-1.3002
130.0000	130.0000	-1.8298	-1.0532
130.0000	135.0000	-1.6040	-0.8991
130.0000	140.0000	-1.4247	-0.7860
130.0000	145.0000	-1.2746	-0.6966
130.0000	150.0000	-1.1432	-0.6222
130.0000	155.0000	-1.0278	-0.5718
130.0000	160.0000	-0.9266	-0.5241
130.0000	165.0000	-0.8377	-0.4862
130.0000	170.0000	-0.7597	-0.4554
130.0000	175.0000	-0.6914	-0.4245
130.0000	180.0000	-0.6332	-0.4072
130.0000	185.0000	-0.5800	-0.3895
130.0000	190.0000	-0.5316	-0.3714
130.0000	195.0000	-0.4908	-0.3555
130.0000	200.0000	-0.4529	-0.3403
130.0000	205.0000	-0.4180	-0.3260
130.0000	210.0000	-0.3878	-0.3128
130.0000	215.0000	-0.3594	-0.3001
130.0000	220.0000	-0.3330	-0.2879
130.0000	225.0000	-0.3097	-0.2766
130.0000	230.0000	-0.2876	-0.2658
130.0000	235.0000	-0.2668	-0.2553
130.0000	240.0000	-0.2482	-0.2456
130.0000	245.0000	-0.2305	-0.2360
130.0000	250.0000	-0.2137	-0.2264
130.0000	255.0000	-0.1986	-0.2189
130.0000	260.0000	-0.1836	-0.2114
130.0000	265.0000	-0.1702	-0.2043
130.0000	270.0000	-0.1568	-0.1971
130.0000	275.0000	-0.1448	-0.1909
130.0000	280.0000	-0.1328	-0.1846
130.0000	285.0000	-0.1220	-0.1793
130.0000	290.0000	-0.1111	-0.1739
130.0000	295.0000	-0.1011	-0.1693
130.0000	300.0000	-0.0912	-0.1648
130.0000	305.0000	-0.0820	-0.1610
130.0000	310.0000	-0.0728	-0.1572
130.0000	315.0000	-0.0641	-0.1541
130.0000	320.0000	-0.0555	-0.1510
130.0000	325.0000	-0.0473	-0.1487
130.0000	330.0000	-0.0391	-0.1463
130.0000	335.0000	-0.0312	-0.1445
130.0000	340.0000	-0.0233	-0.1428
135.0000	-345.0000	0.0159	-0.1343
135.0000	-340.0000	0.0238	-0.1349
135.0000	-335.0000	0.0317	-0.1366
135.0000	-330.0000	0.0396	-0.1382
135.0000	-325.0000	0.0478	-0.1404
135.0000	-320.0000	0.0560	-0.1426
135.0000	-315.0000	0.0646	-0.1454
135.0000	-310.0000	0.0733	-0.1482
135.0000	-305.0000	0.0825	-0.1517
135.0000	-300.0000	0.0917	-0.1552
135.0000	-295.0000	0.1016	-0.1593
135.0000	-290.0000	0.1116	-0.1635
135.0000	-285.0000	0.1224	-0.1683
135.0000	-280.0000	0.1333	-0.1732
135.0000	-275.0000	0.1453	-0.1788
135.0000	-270.0000	0.1572	-0.1845
135.0000	-265.0000	0.1705	-0.1908
135.0000	-260.0000	0.1838	-0.1972
135.0000	-255.0000	0.1987	-0.2039
135.0000	-250.0000	0.2136	-0.2105
135.0000	-245.0000	0.2302	-0.2190
135.0000	-240.0000	0.2477	-0.2273
135.0000	-235.0000	0.2661	-0.2357
135.0000	-230.0000	0.2865	-0.2446
135.0000	-225.0000	0.3082	-0.2538
135.0000	-220.0000	0.3311	-0.2633
135.0000	-215.0000	0.3570	-0.2732
135.0000	-210.0000	0.3847	-0.2833
135.0000	-205.0000	0.4142	-0.2937
135.0000	-200.0000	0.4484	-0.3046
135.0000	-195.0000	0.4854	-0.3157
135.0000	-190.0000	0.5253	-0.3271
135.0000	-185.0000	0.5729	-0.3393
135.0000	-180.0000	0.6255	-0.3510
135.0000	-175.0000	0.6832	-0.3622
135.0000	-170.0000	0.7519	-0.3816
135.0000	-165.0000	0.8316	-0.4011
135.0000	-160.0000	0.9241	-0.4265
135.0000	-155.0000	1.0308	-0.4604
135.0000	-150.0000	1.1535	-0.4984
135.0000	-145.0000	1.2918	-0.5533
135.0000	-140.0000	1.4492	-0.6177
135.0000	-135.0000	1.6390	-0.6898
135.0000	-130.0000	1.8880	-0.7683
135.0000	-125.0000	2.2619	-0.8545
135.0000	-120.0000	2.9651	-0.9498
135.0000	-115.0000	2.2479	-1.0430
135.0000	-110.0000	1.8613	-1.1229
135.0000	-105.0000	1.6025	-1.1916
135.0000	-100.0000	1.4074	-1.2608
135.0000	-95.0000	1.2621	-1.3055
135.0000	-90.0000	1.1168	-1.3501
135.0000	-85.0000	1.0083	-1.3890
135.0000	-80.0000	0.8998	-1.4280
135.0000	-75.0000	0.8135	-1.4581
135.0000	-70.0000	0.7272	-1.4882
135.0000	-65.0000	0.6557	-1.5116
135.0000	-60.0000	0.5841	-1.5349
135.0000	-55.0000	0.5230	-1.5531
135.0000	-50.0000	0.4618	-1.5713
135.0000	-45.0000	0.4080	-1.5852
135.0000	-40.0000	0.3543	-1.5991
135.0000	-35.0000	0.3058	-1.6094
135.0000	-30.0000	0.2574	-1.6198
135.0000	-25.0000	0.2126	-1.6269
135.0000	-20.0000	0.1678	-1.6340
135.0000	-15.0000	0.1253	-1.6382
135.0000	-10.0000	0.0828	-1.6424
135.0000	-5.0000	0.0414	-1.6437
135.0000	0.0000	-0.0000	-1.6451
135.0000	5.0000	-0.0414	-1.6437
135.0000	10.0000	-0.0828	-1.6424
135.0000	15.0000	-0.1253	-1.6382
135.0000	20.0000	-0.1678	-1.6340
135.0000	25.0000	-0.2126	-1.6269
135.0000	30.0000	-0.2574	-1.6198
135.0000	35.0000	-0.3058	-1.6094
135.0000	40.0000	-0.3543	-1.5991
135.0000	45.0000	-0.4080	-1.5852
135.0000	50.0000	-0.4618	-1.5713
135.0000	55.0000	-0.5230	-1.5531
135.0000	60.0000	-0.5841	-1.5349
135.0000	65.0000	-0.6557	-1.5116
135.0000	70.0000	-0.7272	-1.4882
135.0000	75.0000	-0.8135	-1.4581
135.0000	80.0000	-0.8998	-1.4280
135.0000	85.0000	-1.0083	-1.3890
135.0000	90.0000	-1.1168	-1.3501
135.0000	95.0000	-1.2621	-1.3055
135.0000	100.0000	-1.4074	-1.2608
135.0000	105.0000	-1.6025	-1.1916
